Datetime,Tweet Id,Location,Username,Text,remove_user,normalisasi,case_folding,tokenisasi,stopword_removal,stemming,scores,compound,sentimen
2022-12-13 14:57:01+00:00,1.60E+23,Ã«Å’â‚¬Ã­â€¢Å“Ã«Â¯Â¼ÃªÂµÂ­ ÃªÂ²Â½Ã¬Â£Â¼Ã¬â€¹Å“,cyukael,"b'@NikenLeoni @ceptaaa @AnakTuhanbanget Apaansih lu dikit\xc2\xb2 RUU KUHP!\nKalo yg begini kena RUU KUHP hiburan buat pejabat otak selangkangan apa? Lagian konten goyang tete doang. Kecuali jelas\xc2\xb2 konten bokep yg dirt, like akun pejabat itu baru masuk RUU Kena Hack!\nPaham ente?'","b'   Apaansih lu dikit\xc2\xb2 RUU KUHP!\nKalo yg begini kena RUU KUHP hiburan buat pejabat otak selangkangan apa? Lagian konten goyang tete doang. Kecuali jelas\xc2\xb2 konten bokep yg dirt, like akun pejabat itu baru masuk RUU Kena Hack!\nPaham ente?'", Apaansih dikit RUU KUHP nKalo begini kena RUU KUHP hiburan buat pejabat otak selangkangan apa Lagian konten goyang tete doang Kecuali jelas konten bokep dirt like akun pejabat itu baru masuk RUU Kena Hack nPaham ente , apaansih dikit ruu kuhp nkalo begini kena ruu kuhp hiburan buat pejabat otak selangkangan apa lagian konten goyang tete doang kecuali jelas konten bokep dirt like akun pejabat itu baru masuk ruu kena hack npaham ente ,"['apaansih', 'dikit', 'ruu', 'kuhp', 'nkalo', 'begini', 'kena', 'ruu', 'kuhp', 'hiburan', 'buat', 'pejabat', 'otak', 'selangkangan', 'apa', 'lagian', 'konten', 'goyang', 'tete', 'doang', 'kecuali', 'jelas', 'konten', 'bokep', 'dirt', 'like', 'akun', 'pejabat', 'itu', 'baru', 'masuk', 'ruu', 'kena', 'hack', 'npaham', 'ente']","['apaansih', 'dikit', 'ruu', 'kuhp', 'nkalo', 'kena', 'ruu', 'kuhp', 'hiburan', 'pejabat', 'otak', 'selangkangan', 'konten', 'goyang', 'tete', 'doang', 'kecuali', 'konten', 'bokep', 'dirt', 'like', 'akun', 'pejabat', 'masuk', 'ruu', 'kena', 'hack', 'npaham', 'ente']",apaansih dikit ruu kuhp nkalo kena ruu kuhp hibur jabat otak selangkang konten goyang tete doang kecuali konten bokep dirt like akun jabat masuk ruu kena hack npaham ente,"{'neg': 0.224, 'neu': 0.658, 'pos': 0.118, 'compound': -0.7964}",-0.7964,negatif
2022-12-13 14:37:15+00:00,1.60E+23,I'm on the way to nowhere,Y0s_tan,b'@ahmadhito RUU KUHP\xe5\x8f\xaf\xe6\xb1\xba\xe7\x9b\xb4\xe5\xbe\x8c\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe3\x81\x82\xe3\x80\x81\xe3\x81\x93\xe3\x82\x8c\xe3\x81\x82\xe3\x81\x8b\xe3\x82\x93\xe3\x82\x84\xe3\x81\xa4\xe3\x82\x84\xe3\x82\x93\xe3\x81\xa8\xe5\x8d\xb3\xe5\x8f\x8d\xe5\xbf\x9c\xe3\x80\x82\xf0\x9f\x98\x85',b' RUU KUHP\xe5\x8f\xaf\xe6\xb1\xba\xe7\x9b\xb4\xe5\xbe\x8c\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\xe3\x81\x82\xe3\x80\x81\xe3\x81\x93\xe3\x82\x8c\xe3\x81\x82\xe3\x81\x8b\xe3\x82\x93\xe3\x82\x84\xe3\x81\xa4\xe3\x82\x84\xe3\x82\x93\xe3\x81\xa8\xe5\x8d\xb3\xe5\x8f\x8d\xe5\xbf\x9c\xe3\x80\x82\xf0\x9f\x98\x85', RUU KUHP xaf xba xbe xae xbf , ruu kuhp xaf xba xbe xae xbf ,"['ruu', 'kuhp', 'xaf', 'xba', 'xbe', 'xae', 'xbf']","['ruu', 'kuhp', 'xaf', 'xba', 'xbe', 'xae', 'xbf']",ruu kuhp xaf xba xbe xae xbf,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2022-12-13 14:35:46+00:00,1.60E+23,"Cibinong, Indonesia",pemda03,b'@EndyGadot07 ini mungkin hasil disahkan nya RUU KUHP wkwkwkwkwk',b' ini mungkin hasil disahkan nya RUU KUHP wkwkwkwkwk', ini mungkin hasil disahkan nya RUU KUHP wkwkwkwkwk , ini mungkin hasil disahkan nya ruu kuhp wkwkwkwkwk ,"['ini', 'mungkin', 'hasil', 'disahkan', 'nya', 'ruu', 'kuhp', 'wkwkwkwkwk']","['hasil', 'disahkan', 'ruu', 'kuhp', 'wkwkwkwkwk']",hasil sah ruu kuhp wkwkwkwkwk,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-12-13 13:38:00+00:00,1.60E+23,"Jakarta Capital Region, Indone",PDemokrat,"b'Anggota Komisi III DPR RI Fraksi Partai Demokrat, @DKISantoso mendukung penuh semangat pembaharuan hukum pidana melalui rekodifikasi KUHP sebagai produk warisan kolonial Belanda.\n\nKarenanya, FPD mengimbau pemerintah memastikan bhw implementasi RUU KUHP tak akan merugikan rakyat. https://t.co/7XmBl8kE4R'","b'Anggota Komisi III DPR RI Fraksi Partai Demokrat,  mendukung penuh semangat pembaharuan hukum pidana melalui rekodifikasi KUHP sebagai produk warisan kolonial Belanda.\n\nKarenanya, FPD mengimbau pemerintah memastikan bhw implementasi RUU KUHP tak akan merugikan rakyat. https://t.co/7XmBl8kE4R'", Anggota Komisi DPR Fraksi Partai Demokrat mendukung penuh semangat pembaharuan hukum pidana melalui rekodifikasi KUHP sebagai produk warisan kolonial Belanda nKarenanya FPD mengimbau pemerintah memastikan bhw implementasi RUU KUHP tak akan merugikan rakyat , anggota komisi dpr fraksi partai demokrat mendukung penuh semangat pembaharuan hukum pidana melalui rekodifikasi kuhp sebagai produk warisan kolonial belanda nkarenanya fpd mengimbau pemerintah memastikan bhw implementasi ruu kuhp tak akan merugikan rakyat ,"['anggota', 'komisi', 'dpr', 'fraksi', 'partai', 'demokrat', 'mendukung', 'penuh', 'semangat', 'pembaharuan', 'hukum', 'pidana', 'melalui', 'rekodifikasi', 'kuhp', 'sebagai', 'produk', 'warisan', 'kolonial', 'belanda', 'nkarenanya', 'fpd', 'mengimbau', 'pemerintah', 'memastikan', 'bhw', 'implementasi', 'ruu', 'kuhp', 'tak', 'akan', 'merugikan', 'rakyat']","['anggota', 'komisi', 'dpr', 'fraksi', 'partai', 'demokrat', 'mendukung', 'penuh', 'semangat', 'pembaharuan', 'hukum', 'pidana', 'rekodifikasi', 'kuhp', 'produk', 'warisan', 'kolonial', 'belanda', 'nkarenanya', 'fpd', 'mengimbau', 'pemerintah', 'bhw', 'implementasi', 'ruu', 'kuhp', 'merugikan', 'rakyat']",anggota komisi dpr fraksi partai demokrat dukung penuh semangat baharu hukum pidana rekodifikasi kuhp produk waris kolonial belanda nkarenanya fpd imbau perintah bhw implementasi ruu kuhp rugi rakyat,"{'neg': 0.155, 'neu': 0.625, 'pos': 0.22, 'compound': 0.5023}",0.5023,positif
2022-12-13 13:31:33+00:00,1.60E+23,Jakarta,trenasia_com,b'Bos InJourney Beberkan Dampak Disahkannya RUU KUHP ke Sektor Pariwisata https://t.co/wywYR1PXTX #TrenAsia',b'Bos InJourney Beberkan Dampak Disahkannya RUU KUHP ke Sektor Pariwisata https://t.co/wywYR1PXTX #TrenAsia', Bos InJourney Beberkan Dampak Disahkannya RUU KUHP Sektor Pariwisata TrenAsia , bos injourney beberkan dampak disahkannya ruu kuhp sektor pariwisata trenasia ,"['bos', 'injourney', 'beberkan', 'dampak', 'disahkannya', 'ruu', 'kuhp', 'sektor', 'pariwisata', 'trenasia']","['bos', 'injourney', 'beberkan', 'dampak', 'disahkannya', 'ruu', 'kuhp', 'sektor', 'pariwisata', 'trenasia']",bos injourney kan dampak sah ruu kuhp sektor pariwisata trenasia,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-12-13 13:23:28+00:00,1.60E+23,Manado,slabermen,b'@YoanAngelic @yaniarsim Pengalihan isu RUU KUHP yg banyak diprotes masyarakat.',b'  Pengalihan isu RUU KUHP yg banyak diprotes masyarakat.', Pengalihan isu RUU KUHP banyak diprotes masyarakat , pengalihan isu ruu kuhp banyak diprotes masyarakat ,"['pengalihan', 'isu', 'ruu', 'kuhp', 'banyak', 'diprotes', 'masyarakat']","['pengalihan', 'isu', 'ruu', 'kuhp', 'diprotes', 'masyarakat']",alih isu ruu kuhp protes masyarakat,"{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.5994}",-0.5994,negatif
2022-12-13 13:10:05+00:00,1.60E+23,Indonesia,teropongmediaID,b'Rancangan Undang-undang Kitab Undang-undang Hukum Pidana (RUU KUHP) sudah disahkan menjadi KUHP pada rapar paripurna DPR RI pada Selasa (6/12/2022). \n\nBaca selengkapnya di https://t.co/cn7Jz0j13A\n\n#KUHP #BeritaTerkini https://t.co/M2pHXPMrEn',b'Rancangan Undang-undang Kitab Undang-undang Hukum Pidana (RUU KUHP) sudah disahkan menjadi KUHP pada rapar paripurna DPR RI pada Selasa (6/12/2022). \n\nBaca selengkapnya di https://t.co/cn7Jz0j13A\n\n#KUHP #BeritaTerkini https://t.co/M2pHXPMrEn', Rancangan Undang undang Kitab Undang undang Hukum Pidana RUU KUHP sudah disahkan menjadi KUHP pada rapar paripurna DPR pada Selasa nBaca selengkapnya BeritaTerkini , rancangan undang undang kitab undang undang hukum pidana ruu kuhp sudah disahkan menjadi kuhp pada rapar paripurna dpr pada selasa nbaca selengkapnya beritaterkini ,"['rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'sudah', 'disahkan', 'menjadi', 'kuhp', 'pada', 'rapar', 'paripurna', 'dpr', 'pada', 'selasa', 'nbaca', 'selengkapnya', 'beritaterkini']","['rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'disahkan', 'kuhp', 'rapar', 'paripurna', 'dpr', 'selasa', 'nbaca', 'selengkapnya', 'beritaterkini']",rancang undang undang kitab undang undang hukum pidana ruu kuhp sah kuhp rapar paripurna dpr selasa nbaca lengkap beritaterkini,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.7783}",-0.7783,negatif
2022-12-13 11:57:01+00:00,1.60E+23,,Secretlifeofya2,b'@nctzenbase Mahasiswa Hukum yg sedang strugle dengan Tugas Akhir apalagi di tambah RUU KUHP di sahkan jadi mau gk mau harus baca Undang-Undang yg baruu \xf0\x9f\x98\xad\xf0\x9f\x98\xad',b' Mahasiswa Hukum yg sedang strugle dengan Tugas Akhir apalagi di tambah RUU KUHP di sahkan jadi mau gk mau harus baca Undang-Undang yg baruu \xf0\x9f\x98\xad\xf0\x9f\x98\xad', Mahasiswa Hukum sedang strugle dengan Tugas Akhir apalagi tambah RUU KUHP sahkan jadi mau mau harus baca Undang Undang baruu xad xad , mahasiswa hukum sedang strugle dengan tugas akhir apalagi tambah ruu kuhp sahkan jadi mau mau harus baca undang undang baruu xad xad ,"['mahasiswa', 'hukum', 'sedang', 'strugle', 'dengan', 'tugas', 'akhir', 'apalagi', 'tambah', 'ruu', 'kuhp', 'sahkan', 'jadi', 'mau', 'mau', 'harus', 'baca', 'undang', 'undang', 'baruu', 'xad', 'xad']","['mahasiswa', 'hukum', 'strugle', 'tugas', 'ruu', 'kuhp', 'sahkan', 'baca', 'undang', 'undang', 'baruu', 'xad', 'xad']",mahasiswa hukum strugle tugas ruu kuhp sahkan baca undang undang baruu xad xad,"{'neg': 0.183, 'neu': 0.766, 'pos': 0.051, 'compound': -0.6661}",-0.6661,negatif
2022-12-13 11:54:15+00:00,1.60E+23,,alisakiramar,"b'24. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: RUU KUHP tidak mungkin disetujui 100 persen. Kalau masih ada yang tidak setuju, dipersilakan melayangkan gugatan ke MK.\n@Kemenkumham_RI\n@Kumham_Sulsel\n#KumhamSulsel\nLiberti Sitinjak'","b'24. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: RUU KUHP tidak mungkin disetujui 100 persen. Kalau masih ada yang tidak setuju, dipersilakan melayangkan gugatan ke MK.\n\n\n#KumhamSulsel\nLiberti Sitinjak'", Kanwil Kemenkumham Sulsel Menkumham Yasonna Laoly RUU KUHP tidak mungkin disetujui persen Kalau masih ada yang tidak setuju dipersilakan melayangkan gugatan KumhamSulsel nLiberti Sitinjak , kanwil kemenkumham sulsel menkumham yasonna laoly ruu kuhp tidak mungkin disetujui persen kalau masih ada yang tidak setuju dipersilakan melayangkan gugatan kumhamsulsel nliberti sitinjak ,"['kanwil', 'kemenkumham', 'sulsel', 'menkumham', 'yasonna', 'laoly', 'ruu', 'kuhp', 'tidak', 'mungkin', 'disetujui', 'persen', 'kalau', 'masih', 'ada', 'yang', 'tidak', 'setuju', 'dipersilakan', 'melayangkan', 'gugatan', 'kumhamsulsel', 'nliberti', 'sitinjak']","['kanwil', 'kemenkumham', 'sulsel', 'menkumham', 'yasonna', 'laoly', 'ruu', 'kuhp', 'disetujui', 'persen', 'setuju', 'dipersilakan', 'melayangkan', 'gugatan', 'kumhamsulsel', 'nliberti', 'sitinjak']",kanwil kemenkumham sulsel menkumham yasonna laoly ruu kuhp tuju persen tuju sila layang gugat kumhamsulsel nliberti sitinjak,"{'neg': 0.181, 'neu': 0.686, 'pos': 0.133, 'compound': -0.2732}",-0.2732,negatif
2022-12-13 11:50:53+00:00,1.60E+23,,alisakiramar,b'17. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Perjalanan penyusunan RUU KUHP tidak selalu mulus. \n@Kemenkumham_RI\n@Kumham_Sulsel\n#KumhamSulsel\nLiberti Sitinjak',b'17. Kanwil Kemenkumham Sulsel: Menkumham Yasonna H. Laoly: Perjalanan penyusunan RUU KUHP tidak selalu mulus. \n\n\n#KumhamSulsel\nLiberti Sitinjak', Kanwil Kemenkumham Sulsel Menkumham Yasonna Laoly Perjalanan penyusunan RUU KUHP tidak selalu mulus KumhamSulsel nLiberti Sitinjak , kanwil kemenkumham sulsel menkumham yasonna laoly perjalanan penyusunan ruu kuhp tidak selalu mulus kumhamsulsel nliberti sitinjak ,"['kanwil', 'kemenkumham', 'sulsel', 'menkumham', 'yasonna', 'laoly', 'perjalanan', 'penyusunan', 'ruu', 'kuhp', 'tidak', 'selalu', 'mulus', 'kumhamsulsel', 'nliberti', 'sitinjak']","['kanwil', 'kemenkumham', 'sulsel', 'menkumham', 'yasonna', 'laoly', 'perjalanan', 'penyusunan', 'ruu', 'kuhp', 'mulus', 'kumhamsulsel', 'nliberti', 'sitinjak']",kanwil kemenkumham sulsel menkumham yasonna laoly jalan susun ruu kuhp mulus kumhamsulsel nliberti sitinjak,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-12-13 11:50:36+00:00,1.60E+23,,alisakiramar,b'1. Kanwil Kemenkumham Sulsel: Rancangan Undang-undang Kitab Undang-undang Hukum Pidana (RUU KUHP) disahkan menjadi Undang-undang. \n@Kemenkumham_RI\n@Kumham_Sulsel\n#KumhamSulsel\nLiberti Sitinjak',b'1. Kanwil Kemenkumham Sulsel: Rancangan Undang-undang Kitab Undang-undang Hukum Pidana (RUU KUHP) disahkan menjadi Undang-undang. \n\n\n#KumhamSulsel\nLiberti Sitinjak', Kanwil Kemenkumham Sulsel Rancangan Undang undang Kitab Undang undang Hukum Pidana RUU KUHP disahkan menjadi Undang undang KumhamSulsel nLiberti Sitinjak , kanwil kemenkumham sulsel rancangan undang undang kitab undang undang hukum pidana ruu kuhp disahkan menjadi undang undang kumhamsulsel nliberti sitinjak ,"['kanwil', 'kemenkumham', 'sulsel', 'rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'disahkan', 'menjadi', 'undang', 'undang', 'kumhamsulsel', 'nliberti', 'sitinjak']","['kanwil', 'kemenkumham', 'sulsel', 'rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'disahkan', 'undang', 'undang', 'kumhamsulsel', 'nliberti', 'sitinjak']",kanwil kemenkumham sulsel rancang undang undang kitab undang undang hukum pidana ruu kuhp sah undang undang kumhamsulsel nliberti sitinjak,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.7783}",-0.7783,negatif
2022-12-13 11:50:34+00:00,1.60E+23,,alisakiramar,b'Kanwil Kemenkumham Sulsel: RUU KUHP disahkan Menjadi Undang-undang \n@Kemenkumham_RI\n@Kumham_Sulsel\n#KumhamSulsel\nLiberti Sitinjak https://t.co/eGtVsG1KZA',b'Kanwil Kemenkumham Sulsel: RUU KUHP disahkan Menjadi Undang-undang \n\n\n#KumhamSulsel\nLiberti Sitinjak https://t.co/eGtVsG1KZA', Kanwil Kemenkumham Sulsel RUU KUHP disahkan Menjadi Undang undang KumhamSulsel nLiberti Sitinjak , kanwil kemenkumham sulsel ruu kuhp disahkan menjadi undang undang kumhamsulsel nliberti sitinjak ,"['kanwil', 'kemenkumham', 'sulsel', 'ruu', 'kuhp', 'disahkan', 'menjadi', 'undang', 'undang', 'kumhamsulsel', 'nliberti', 'sitinjak']","['kanwil', 'kemenkumham', 'sulsel', 'ruu', 'kuhp', 'disahkan', 'undang', 'undang', 'kumhamsulsel', 'nliberti', 'sitinjak']",kanwil kemenkumham sulsel ruu kuhp sah undang undang kumhamsulsel nliberti sitinjak,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-12-13 11:50:10+00:00,1.60E+23,,Syamtandamailc1,"b'@alisyarief Yg lbh kaget itu adalah rakyat, krn DPR tlh mengesahkan RUUKUHP.....'","b' Yg lbh kaget itu adalah rakyat, krn DPR tlh mengesahkan RUUKUHP.....'", lbh kaget itu adalah rakyat krn DPR tlh mengesahkan RUUKUHP , lbh kaget itu adalah rakyat krn dpr tlh mengesahkan ruukuhp ,"['lbh', 'kaget', 'itu', 'adalah', 'rakyat', 'krn', 'dpr', 'tlh', 'mengesahkan', 'ruukuhp']","['lbh', 'kaget', 'rakyat', 'dpr', 'tlh', 'mengesahkan', 'ruukuhp']",lbh kaget rakyat dpr tlh kesah ruukuhp,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.2944}",0.2944,positif
2022-12-13 11:39:39+00:00,1.60E+23,,Alivia78274464,b'RUU KUHP laknat https://t.co/OrBuMFZL6t',b'RUU KUHP laknat https://t.co/OrBuMFZL6t', RUU KUHP laknat , ruu kuhp laknat ,"['ruu', 'kuhp', 'laknat']","['ruu', 'kuhp', 'laknat']",ruu kuhp laknat,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-12-13 11:12:06+00:00,1.60E+23,Jakarta Capital Region,arifinpribadi,b'Ini yg saya maksud RUU KUHP merupakan jalan Tengah mengakomodasi norma masyarakat Di Indonesia . Ini Pasal perzinahan yg bagus sekali .',b'Ini yg saya maksud RUU KUHP merupakan jalan Tengah mengakomodasi norma masyarakat Di Indonesia . Ini Pasal perzinahan yg bagus sekali .', Ini saya maksud RUU KUHP merupakan jalan Tengah mengakomodasi norma masyarakat Indonesia Ini Pasal perzinahan bagus sekali , ini saya maksud ruu kuhp merupakan jalan tengah mengakomodasi norma masyarakat indonesia ini pasal perzinahan bagus sekali ,"['ini', 'saya', 'maksud', 'ruu', 'kuhp', 'merupakan', 'jalan', 'tengah', 'mengakomodasi', 'norma', 'masyarakat', 'indonesia', 'ini', 'pasal', 'perzinahan', 'bagus', 'sekali']","['maksud', 'ruu', 'kuhp', 'jalan', 'mengakomodasi', 'norma', 'masyarakat', 'indonesia', 'pasal', 'perzinahan', 'bagus']",maksud ruu kuhp jalan akomodasi norma masyarakat indonesia pasal perzinahan bagus,"{'neg': 0.115, 'neu': 0.777, 'pos': 0.108, 'compound': -0.0534}",-0.0534,negatif
2022-12-13 10:41:29+00:00,1.60E+23,Anfield Road,ardifrederiic,"b'Rasanya senang sekali dulu ketika kuliah kerap mengikuti kuliah umumnya Pak Damos jika sedang bertamu ke UGM. \n\nSore ini, tidak sengaja menemukan tulisan beliau yang sangat bagus terkait RUU KUHP dan Hukum Internasional. @damos_agusman\n\nhttps://t.co/FtxbMUAVlv'","b'Rasanya senang sekali dulu ketika kuliah kerap mengikuti kuliah umumnya Pak Damos jika sedang bertamu ke UGM. \n\nSore ini, tidak sengaja menemukan tulisan beliau yang sangat bagus terkait RUU KUHP dan Hukum Internasional. \n\nhttps://t.co/FtxbMUAVlv'", Rasanya senang sekali dulu ketika kuliah kerap mengikuti kuliah umumnya Pak Damos jika sedang bertamu UGM nSore ini tidak sengaja menemukan tulisan beliau yang sangat bagus terkait RUU KUHP dan Hukum Internasional , rasanya senang sekali dulu ketika kuliah kerap mengikuti kuliah umumnya pak damos jika sedang bertamu ugm nsore ini tidak sengaja menemukan tulisan beliau yang sangat bagus terkait ruu kuhp dan hukum internasional ,"['rasanya', 'senang', 'sekali', 'dulu', 'ketika', 'kuliah', 'kerap', 'mengikuti', 'kuliah', 'umumnya', 'pak', 'damos', 'jika', 'sedang', 'bertamu', 'ugm', 'nsore', 'ini', 'tidak', 'sengaja', 'menemukan', 'tulisan', 'beliau', 'yang', 'sangat', 'bagus', 'terkait', 'ruu', 'kuhp', 'dan', 'hukum', 'internasional']","['senang', 'kuliah', 'kerap', 'mengikuti', 'kuliah', 'damos', 'bertamu', 'ugm', 'nsore', 'sengaja', 'menemukan', 'tulisan', 'beliau', 'bagus', 'terkait', 'ruu', 'kuhp', 'hukum', 'internasional']",senang kuliah kerap ikut kuliah damos tamu ugm nsore sengaja temu tulis beliau bagus kait ruu kuhp hukum internasional,"{'neg': 0.135, 'neu': 0.698, 'pos': 0.167, 'compound': 0.3369}",0.3369,positif
2022-12-13 10:24:18+00:00,1.60E+23,,Kristy57605904,b'Pengesahan RUU KUHP menjadi penanda Indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab. #KUHPTonggakNKRIMaju #DukungKUHP https://t.co/tCwFMu3ZQI',b'Pengesahan RUU KUHP menjadi penanda Indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab. #KUHPTonggakNKRIMaju #DukungKUHP https://t.co/tCwFMu3ZQI', Pengesahan RUU KUHP menjadi penanda Indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab KUHPTonggakNKRIMaju DukungKUHP , pengesahan ruu kuhp menjadi penanda indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab kuhptonggaknkrimaju dukungkuhp ,"['pengesahan', 'ruu', 'kuhp', 'menjadi', 'penanda', 'indonesia', 'telah', 'mencapai', 'tonggak', 'baru', 'dalam', 'ikhtiarnya', 'menjadi', 'bangsa', 'yang', 'berdaulat', 'dan', 'beradab', 'kuhptonggaknkrimaju', 'dukungkuhp']","['pengesahan', 'ruu', 'kuhp', 'penanda', 'indonesia', 'mencapai', 'tonggak', 'ikhtiarnya', 'bangsa', 'berdaulat', 'beradab', 'kuhptonggaknkrimaju', 'dukungkuhp']",kesah ruu kuhp tanda indonesia capai tonggak ikhtiar bangsa daulat adab kuhptonggaknkrimaju dukungkuhp,"{'neg': 0.127, 'neu': 0.821, 'pos': 0.052, 'compound': -0.4588}",-0.4588,negatif
2022-12-13 10:18:04+00:00,1.60E+23,,Mana20815864,b'Pengesahan RUU KUHP menjadi penanda Indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab. #KUHPTonggakNKRIMaju #DukungKUHP\n@jokowi \n\nJakarta Selatan Ramadhan Gundar Selasa Mahasiswa Baseus Finally ot7 https://t.co/NZbeSL3UdP',b'Pengesahan RUU KUHP menjadi penanda Indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab. #KUHPTonggakNKRIMaju #DukungKUHP\n \n\nJakarta Selatan Ramadhan Gundar Selasa Mahasiswa Baseus Finally ot7 https://t.co/NZbeSL3UdP', Pengesahan RUU KUHP menjadi penanda Indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab KUHPTonggakNKRIMaju DukungKUHP nJakarta Selatan Ramadhan Gundar Selasa Mahasiswa Baseus Finally , pengesahan ruu kuhp menjadi penanda indonesia telah mencapai tonggak baru dalam ikhtiarnya menjadi bangsa yang berdaulat dan beradab kuhptonggaknkrimaju dukungkuhp njakarta selatan ramadhan gundar selasa mahasiswa baseus finally ,"['pengesahan', 'ruu', 'kuhp', 'menjadi', 'penanda', 'indonesia', 'telah', 'mencapai', 'tonggak', 'baru', 'dalam', 'ikhtiarnya', 'menjadi', 'bangsa', 'yang', 'berdaulat', 'dan', 'beradab', 'kuhptonggaknkrimaju', 'dukungkuhp', 'njakarta', 'selatan', 'ramadhan', 'gundar', 'selasa', 'mahasiswa', 'baseus', 'finally']","['pengesahan', 'ruu', 'kuhp', 'penanda', 'indonesia', 'mencapai', 'tonggak', 'ikhtiarnya', 'bangsa', 'berdaulat', 'beradab', 'kuhptonggaknkrimaju', 'dukungkuhp', 'njakarta', 'selatan', 'ramadhan', 'gundar', 'selasa', 'mahasiswa', 'baseus', 'finally']",kesah ruu kuhp tanda indonesia capai tonggak ikhtiar bangsa daulat adab kuhptonggaknkrimaju dukungkuhp njakarta selatan ramadhan gundar selasa mahasiswa baseus finally,"{'neg': 0.127, 'neu': 0.821, 'pos': 0.052, 'compound': -0.4588}",-0.4588,negatif
2022-12-13 10:06:38+00:00,1.60E+23,NKRI Ã°Å¸â€¡Â®Ã°Å¸â€¡Â©,agusyuliarto,b'Secara teknis RUU KUHP merupakan sebuah dokumen yang solid yg telah menimbang keseluruhan konsep negara hukum yang demokratis sesuai amanah Konstitusi baru. Hukum pidana baru kita berpindah mazhab.',b'Secara teknis RUU KUHP merupakan sebuah dokumen yang solid yg telah menimbang keseluruhan konsep negara hukum yang demokratis sesuai amanah Konstitusi baru. Hukum pidana baru kita berpindah mazhab.', Secara teknis RUU KUHP merupakan sebuah dokumen yang solid telah menimbang keseluruhan konsep negara hukum yang demokratis sesuai amanah Konstitusi baru Hukum pidana baru kita berpindah mazhab , secara teknis ruu kuhp merupakan sebuah dokumen yang solid telah menimbang keseluruhan konsep negara hukum yang demokratis sesuai amanah konstitusi baru hukum pidana baru kita berpindah mazhab ,"['secara', 'teknis', 'ruu', 'kuhp', 'merupakan', 'sebuah', 'dokumen', 'yang', 'solid', 'telah', 'menimbang', 'keseluruhan', 'konsep', 'negara', 'hukum', 'yang', 'demokratis', 'sesuai', 'amanah', 'konstitusi', 'baru', 'hukum', 'pidana', 'baru', 'kita', 'berpindah', 'mazhab']","['teknis', 'ruu', 'kuhp', 'dokumen', 'solid', 'menimbang', 'konsep', 'negara', 'hukum', 'demokratis', 'sesuai', 'amanah', 'konstitusi', 'hukum', 'pidana', 'berpindah', 'mazhab']",teknis ruu kuhp dokumen solid timbang konsep negara hukum demokratis sesuai amanah konstitusi hukum pidana pindah mazhab,"{'neg': 0.153, 'neu': 0.811, 'pos': 0.036, 'compound': -0.7351}",-0.7351,negatif
